baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.449539,89,False,Increase support intensity while leaving barriers largely unchanged.,0.041829,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.491368,0.478202,0.511935,0.587335,-0.031671
monitor,0.449539,89,False,Reduce access barriers through institutional redesign.,0.053328,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.502867,0.298202,0.521935,0.447335,-0.031172
monitor,0.449539,89,False,Improve service quality and implementation reliability.,0.050078,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.499617,0.448202,0.671935,0.457335,-0.025922
monitor,0.449539,89,False,"Combine support, access, and quality improvements.",0.081538,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.531077,0.338202,0.591935,0.547335,-0.052462
monitor,0.449539,89,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.449539,0.478202,0.491935,0.427335,-0.0385
monitor,0.445877,90,False,Increase support intensity while leaving barriers largely unchanged.,0.041789,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.487666,0.631471,0.504215,0.640367,-0.031711
monitor,0.445877,90,False,Reduce access barriers through institutional redesign.,0.053287,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.499164,0.451471,0.514215,0.500367,-0.031213
monitor,0.445877,90,False,Improve service quality and implementation reliability.,0.050037,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.495914,0.601471,0.664215,0.510367,-0.025963
monitor,0.445877,90,False,"Combine support, access, and quality improvements.",0.081509,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.527386,0.491471,0.584215,0.600367,-0.052491
monitor,0.445877,90,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.445877,0.631471,0.484215,0.480367,-0.0385
monitor,0.414671,91,False,Increase support intensity while leaving barriers largely unchanged.,0.041271,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.455942,0.736492,0.537357,0.592878,-0.032229
monitor,0.414671,91,False,Reduce access barriers through institutional redesign.,0.052703,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.467374,0.556492,0.547357,0.452878,-0.031797
monitor,0.414671,91,False,Improve service quality and implementation reliability.,0.049468,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.464139,0.706492,0.697357,0.462878,-0.026532
monitor,0.414671,91,False,"Combine support, access, and quality improvements.",0.080906,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.495577,0.596492,0.617357,0.552878,-0.053094
monitor,0.414671,91,False,Change the action threshold without changing underlying conditions.,-1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.41467,0.736492,0.517357,0.432878,-0.038501
monitor,0.352523,92,False,Increase support intensity while leaving barriers largely unchanged.,0.039225,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.391748,0.732168,0.249507,0.497211,-0.034275
monitor,0.352523,92,False,Reduce access barriers through institutional redesign.,0.050239,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.402762,0.552168,0.259507,0.357211,-0.034261
monitor,0.352523,92,False,Improve service quality and implementation reliability.,0.047116,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.399639,0.702168,0.409507,0.367211,-0.028884
monitor,0.352523,92,False,"Combine support, access, and quality improvements.",0.077693,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.430216,0.592168,0.329507,0.457211,-0.056307
monitor,0.352523,92,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.352523,0.732168,0.229507,0.337211,-0.0385
monitor,0.389556,93,False,Increase support intensity while leaving barriers largely unchanged.,0.040608,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.430164,0.689589,0.518475,0.460772,-0.032892
monitor,0.389556,93,False,Reduce access barriers through institutional redesign.,0.051918,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.441474,0.509589,0.528475,0.320772,-0.032582
monitor,0.389556,93,False,Improve service quality and implementation reliability.,0.048715,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.438271,0.659589,0.678475,0.330772,-0.027285
monitor,0.389556,93,False,"Combine support, access, and quality improvements.",0.079937,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.469493,0.549589,0.598475,0.420772,-0.054063
monitor,0.389556,93,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.389556,0.689589,0.498475,0.300772,-0.0385
monitor,0.452044,94,False,Increase support intensity while leaving barriers largely unchanged.,0.041852,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.493896,0.642788,0.657938,0.458156,-0.031648
monitor,0.452044,94,False,Reduce access barriers through institutional redesign.,0.053352,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.505396,0.462788,0.667938,0.318156,-0.031148
monitor,0.452044,94,False,Improve service quality and implementation reliability.,0.050102,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.502146,0.612788,0.817938,0.328156,-0.025898
monitor,0.452044,94,False,"Combine support, access, and quality improvements.",0.081551,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.533595,0.502788,0.737938,0.418156,-0.052449
monitor,0.452044,94,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.452044,0.642788,0.637938,0.298156,-0.0385
monitor,0.416613,95,False,Increase support intensity while leaving barriers largely unchanged.,0.041313,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.457926,0.974297,0.622038,0.65902,-0.032187
monitor,0.416613,95,False,Reduce access barriers through institutional redesign.,0.052752,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.469365,0.794297,0.632038,0.51902,-0.031748
monitor,0.416613,95,False,Improve service quality and implementation reliability.,0.049515,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.466128,0.944297,0.782038,0.52902,-0.026485
monitor,0.416613,95,False,"Combine support, access, and quality improvements.",0.080964,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.497577,0.834297,0.702038,0.61902,-0.053036
monitor,0.416613,95,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.416613,0.974297,0.602038,0.49902,-0.0385
monitor,0.493054,96,False,Increase support intensity while leaving barriers largely unchanged.,0.041942,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.534996,0.649026,0.6391,0.766927,-0.031558
monitor,0.493054,96,False,Reduce access barriers through institutional redesign.,0.053365,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.546419,0.469026,0.6491,0.626927,-0.031135
monitor,0.493054,96,False,Improve service quality and implementation reliability.,0.050141,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.543195,0.619026,0.7991,0.636927,-0.025859
monitor,0.493054,96,False,"Combine support, access, and quality improvements.",0.081196,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.57425,0.509026,0.7191,0.726927,-0.052804
monitor,0.493054,96,False,Change the action threshold without changing underlying conditions.,-1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.493053,0.649026,0.6191,0.606927,-0.038501
monitor,0.485358,97,False,Increase support intensity while leaving barriers largely unchanged.,0.041968,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.527326,0.568562,0.488933,0.636173,-0.031532
monitor,0.485358,97,False,Reduce access barriers through institutional redesign.,0.053418,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.538776,0.388562,0.498933,0.496173,-0.031082
monitor,0.485358,97,False,Improve service quality and implementation reliability.,0.050186,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.535544,0.538562,0.648933,0.506173,-0.025814
monitor,0.485358,97,False,"Combine support, access, and quality improvements.",0.081346,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.566704,0.428562,0.568933,0.596173,-0.052654
monitor,0.485358,97,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.485358,0.568562,0.468933,0.476173,-0.0385
monitor,0.546214,98,True,Increase support intensity while leaving barriers largely unchanged.,0.041224,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.587438,0.311494,0.688824,0.740661,-0.032276
monitor,0.546214,98,False,Reduce access barriers through institutional redesign.,0.052326,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.59854,0.131494,0.698824,0.600661,-0.032174
monitor,0.546214,98,True,Improve service quality and implementation reliability.,0.049198,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.595412,0.281494,0.848824,0.610661,-0.026802
monitor,0.546214,98,True,"Combine support, access, and quality improvements.",0.079151,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.625365,0.171494,0.768824,0.700661,-0.054849
monitor,0.546214,98,True,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.546214,0.311494,0.668824,0.580661,-0.0385
monitor,0.444877,99,False,Increase support intensity while leaving barriers largely unchanged.,0.041778,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.486655,0.441891,0.401772,0.694107,-0.031722
monitor,0.444877,99,False,Reduce access barriers through institutional redesign.,0.053275,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.498152,0.261891,0.411772,0.554107,-0.031225
monitor,0.444877,99,False,Improve service quality and implementation reliability.,0.050025,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.494902,0.411891,0.561772,0.564107,-0.025975
monitor,0.444877,99,False,"Combine support, access, and quality improvements.",0.081501,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.526378,0.301891,0.481772,0.654107,-0.052499
monitor,0.444877,99,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.444877,0.441891,0.381772,0.534107,-0.0385
act,0.626339,100,False,Increase support intensity while leaving barriers largely unchanged.,0.038413,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.664752,0.405547,0.725934,0.897271,-0.035087
act,0.626339,100,False,Reduce access barriers through institutional redesign.,0.048585,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,reduce_access_barrier,0.674924,0.225547,0.735934,0.757271,-0.035915
act,0.626339,100,False,Improve service quality and implementation reliability.,0.045727,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.672066,0.375547,0.885934,0.767271,-0.030273
act,0.626339,100,False,"Combine support, access, and quality improvements.",0.072872,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.699211,0.265547,0.805934,0.857271,-0.061128
act,0.626339,100,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.626339,0.405547,0.705934,0.737271,-0.0385
monitor,0.463976,101,False,Increase support intensity while leaving barriers largely unchanged.,0.041938,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.505914,0.796361,0.748914,0.661195,-0.031562
monitor,0.463976,101,False,Reduce access barriers through institutional redesign.,0.053431,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.517407,0.616361,0.758914,0.521195,-0.031069
monitor,0.463976,101,False,Improve service quality and implementation reliability.,0.050184,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.51416,0.766361,0.908914,0.531195,-0.025816
monitor,0.463976,101,False,"Combine support, access, and quality improvements.",0.081561,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.545537,0.656361,0.828914,0.621195,-0.052439
monitor,0.463976,101,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.463976,0.796361,0.728914,0.501195,-0.0385
monitor,0.40986,102,False,Increase support intensity while leaving barriers largely unchanged.,0.041161,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.451021,0.535165,0.40998,0.36783,-0.032339
monitor,0.40986,102,False,Reduce access barriers through institutional redesign.,0.052575,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.462435,0.355165,0.41998,0.22783,-0.031925
monitor,0.40986,102,False,Improve service quality and implementation reliability.,0.049345,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.459205,0.505165,0.56998,0.23783,-0.026655
monitor,0.40986,102,False,"Combine support, access, and quality improvements.",0.080755,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.490615,0.395165,0.48998,0.32783,-0.053245
monitor,0.40986,102,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.40986,0.535165,0.38998,0.20783,-0.0385
monitor,0.43935,103,False,Increase support intensity while leaving barriers largely unchanged.,0.041709,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.481059,0.590526,0.441598,0.492221,-0.031791
monitor,0.43935,103,False,Reduce access barriers through institutional redesign.,0.0532,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.49255,0.410526,0.451598,0.352221,-0.0313
monitor,0.43935,103,False,Improve service quality and implementation reliability.,0.049951,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.489301,0.560526,0.601598,0.362221,-0.026049
monitor,0.43935,103,False,"Combine support, access, and quality improvements.",0.081438,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.520788,0.450526,0.521598,0.452221,-0.052562
monitor,0.43935,103,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.43935,0.590526,0.421598,0.332221,-0.0385
monitor,0.377771,104,False,Increase support intensity while leaving barriers largely unchanged.,0.040222,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.417993,0.668981,0.44936,0.319997,-0.033278
monitor,0.377771,104,False,Reduce access barriers through institutional redesign.,0.051453,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.429224,0.488981,0.45936,0.179997,-0.033047
monitor,0.377771,104,False,Improve service quality and implementation reliability.,0.048271,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.426042,0.638981,0.60936,0.189997,-0.027729
monitor,0.377771,104,False,"Combine support, access, and quality improvements.",0.07933,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.457101,0.528981,0.52936,0.279997,-0.05467
monitor,0.377771,104,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.377771,0.668981,0.42936,0.159997,-0.0385
monitor,0.298629,105,False,Increase support intensity while leaving barriers largely unchanged.,0.036331,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.33496,0.778371,0.366003,0.310759,-0.037169
monitor,0.298629,105,False,Reduce access barriers through institutional redesign.,0.046654,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.345283,0.598371,0.376003,0.170759,-0.037846
monitor,0.298629,105,False,Improve service quality and implementation reliability.,0.043721,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.34235,0.748371,0.526003,0.180759,-0.032279
monitor,0.298629,105,False,"Combine support, access, and quality improvements.",0.072626,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.371255,0.638371,0.446003,0.270759,-0.061374
monitor,0.298629,105,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.298629,0.778371,0.346003,0.150759,-0.0385
monitor,0.413427,106,False,Increase support intensity while leaving barriers largely unchanged.,0.041244,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.454671,0.474866,0.545007,0.358449,-0.032256
monitor,0.413427,106,False,Reduce access barriers through institutional redesign.,0.052671,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.466098,0.294866,0.555007,0.218449,-0.031829
monitor,0.413427,106,False,Improve service quality and implementation reliability.,0.049437,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.462864,0.444866,0.705007,0.228449,-0.026563
monitor,0.413427,106,False,"Combine support, access, and quality improvements.",0.080869,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.494296,0.334866,0.625007,0.318449,-0.053131
monitor,0.413427,106,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.413427,0.474866,0.525007,0.198449,-0.0385
monitor,0.412048,107,False,Increase support intensity while leaving barriers largely unchanged.,0.041213,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.453261,0.580209,0.638674,0.48857,-0.032287
monitor,0.412048,107,False,Reduce access barriers through institutional redesign.,0.052635,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.464683,0.400209,0.648674,0.34857,-0.031865
monitor,0.412048,107,False,Improve service quality and implementation reliability.,0.049402,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.46145,0.550209,0.798674,0.35857,-0.026598
monitor,0.412048,107,False,"Combine support, access, and quality improvements.",0.080826,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.492874,0.440209,0.718674,0.44857,-0.053174
monitor,0.412048,107,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.412048,0.580209,0.618674,0.32857,-0.0385
monitor,0.34556,108,False,Increase support intensity while leaving barriers largely unchanged.,0.038911,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.384471,1.0,0.507028,0.468329,-0.034589
monitor,0.34556,108,False,Reduce access barriers through institutional redesign.,0.049854,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.395414,0.82,0.517028,0.328329,-0.034646
monitor,0.34556,108,False,Improve service quality and implementation reliability.,0.04675,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.39231,0.97,0.667028,0.338329,-0.02925
monitor,0.34556,108,False,"Combine support, access, and quality improvements.",0.077161,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.422721,0.86,0.587028,0.428329,-0.056839
monitor,0.34556,108,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.34556,1.0,0.487028,0.308329,-0.0385
monitor,0.452007,109,False,Increase support intensity while leaving barriers largely unchanged.,0.041852,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.493859,0.731729,0.262369,0.827275,-0.031648
monitor,0.452007,109,False,Reduce access barriers through institutional redesign.,0.053351,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.505358,0.551729,0.272369,0.687275,-0.031149
monitor,0.452007,109,False,Improve service quality and implementation reliability.,0.050102,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.502109,0.701729,0.422369,0.697275,-0.025898
monitor,0.452007,109,False,"Combine support, access, and quality improvements.",0.081551,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.533558,0.591729,0.342369,0.787275,-0.052449
monitor,0.452007,109,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.452007,0.731729,0.242369,0.667275,-0.0385
monitor,0.40901,110,False,Increase support intensity while leaving barriers largely unchanged.,0.041141,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.450151,0.509649,0.505439,0.527398,-0.032359
monitor,0.40901,110,False,Reduce access barriers through institutional redesign.,0.052551,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.461561,0.329649,0.515439,0.387398,-0.031949
monitor,0.40901,110,False,Improve service quality and implementation reliability.,0.049322,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.458332,0.479649,0.665439,0.397398,-0.026678
monitor,0.40901,110,False,"Combine support, access, and quality improvements.",0.080727,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.489737,0.369649,0.585439,0.487398,-0.053273
monitor,0.40901,110,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.40901,0.509649,0.485439,0.367398,-0.0385
monitor,0.438365,111,False,Increase support intensity while leaving barriers largely unchanged.,0.041696,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.480061,0.314698,0.601329,0.383224,-0.031804
monitor,0.438365,111,False,Reduce access barriers through institutional redesign.,0.053186,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.491551,0.134698,0.611329,0.243224,-0.031314
monitor,0.438365,111,False,Improve service quality and implementation reliability.,0.049937,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.488302,0.284698,0.761329,0.253224,-0.026063
monitor,0.438365,111,False,"Combine support, access, and quality improvements.",0.081425,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.51979,0.174698,0.681329,0.343224,-0.052575
monitor,0.438365,111,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.438365,0.314698,0.581329,0.223224,-0.0385
monitor,0.399017,112,False,Increase support intensity while leaving barriers largely unchanged.,0.040884,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.439901,0.510227,0.380142,0.493996,-0.032616
monitor,0.399017,112,False,Reduce access barriers through institutional redesign.,0.052248,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.451265,0.330227,0.390142,0.353996,-0.032252
monitor,0.399017,112,False,Improve service quality and implementation reliability.,0.04903,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.448047,0.480227,0.540142,0.363996,-0.02697
monitor,0.399017,112,False,"Combine support, access, and quality improvements.",0.080354,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.479371,0.370227,0.460142,0.453996,-0.053646
